X_WORLD,Y_WORLD,fluxvisaper
8.497022,-19.302498,1.8696615
8.134308,-19.302097,4.4630914
8.461527,-19.30201,4.4562335
8.205403,-19.30131,83.063576
8.294899,-19.301918,2.0227711
8.239204,-19.30157,9.245351
8.459889,-19.301746,0.6447235
8.244729,-19.3015,1.2713852
8.045324,-19.301222,1.7252808
8.464738,-19.300526,22.648376
8.085489,-19.300959,12.855959
8.475309,-19.299925,33.79846
8.44057,-19.300257,6.630171
8.54755,-19.300194,1.4179087
8.512058,-19.298588,44.903515
8.111965,-19.298615,59.932293
8.465303,-19.298841,12.941618
8.335432,-19.298798,3.5222611
8.478204,-19.297703,14.277215
8.091831,-19.2979,3.8029492
8.355432,-19.296923,11.238124
8.03891,-19.296837,8.045134
8.418556,-19.29715,0.36809745
8.529174,-19.296623,1.4547548
8.362673,-19.296751,0.4527466
8.382619,-19.296146,1.6894189
8.527791,-19.295132,4.2554574
8.526279,-19.295475,0.5215341
8.496896,-19.294634,4.8885417
8.126924,-19.29442,1.9450703
8.1657715,-19.294046,2.4671621
8.1115265,-19.293476,38.119896
8.290618,-19.29417,0.4979464
8.537543,-19.29267,73.04486
8.376706,-19.293901,0.8045384
8.502058,-19.293844,0.5053285
8.254944,-19.293762,1.5391973
8.430316,-19.293276,11.65045
8.054088,-19.290718,37.48501
8.242474,-19.292868,1.3251741
8.3989105,-19.292906,0.47646245
8.357192,-19.29249,2.4633462
8.340866,-19.291912,0.3953043
8.045012,-19.291191,8.654565
8.51086,-19.29075,7.191863
8.187734,-19.29031,0.8916967
8.052363,-19.28623,19.321924
8.308492,-19.287615,126.88143
8.063511,-19.28845,21.417572
8.053985,-19.28601,8.984855
8.160866,-19.287949,0.7226305
8.472289,-19.286674,27.240267
8.24071,-19.286427,4.3857884
8.520996,-19.285696,26.78718
8.403071,-19.286253,1.3144516
8.191885,-19.286026,4.7484417
8.548052,-19.285774,0.8715612
8.43655,-19.28587,1.0695521
8.499412,-19.28564,0.4840168
8.146328,-19.285275,3.322881
8.343102,-19.28547,0.8461717
8.106495,-19.285053,5.8364925
8.181691,-19.285055,7.3356304
8.164827,-19.284895,11.202202
8.257703,-19.285175,2.4307423
8.548177,-19.284435,0.9148896
8.182133,-19.284473,1.7713224
8.290122,-19.284199,2.3862221
8.328883,-19.283428,24.721731
8.548998,-19.283445,5.1247807
8.279988,-19.283266,1.7623621
8.272931,-19.28284,1.4260935
8.325552,-19.28173,68.22868
8.3292465,-19.281652,103.17022
8.538864,-19.281088,104.02463
8.120715,-19.28184,24.542267
8.408354,-19.281738,0.40842378
8.147206,-19.280548,3.2771158
8.122164,-19.280857,0.6718652
8.440704,-19.280138,2.914674
8.2237835,-19.279987,0.9576575
8.209939,-19.279518,0.7923916
8.486828,-19.2793,0.60002476
8.3963995,-19.27835,12.251311
8.5207405,-19.278362,2.529692
8.101773,-19.278418,0.9306311
8.387214,-19.276653,2.6779287
8.483869,-19.276255,12.745336
8.322082,-19.27556,104.30962
8.272052,-19.276419,1.1908847
8.177103,-19.275816,12.098629
8.51565,-19.276127,0.9719841
8.523772,-19.27598,1.0060261
8.294516,-19.27575,1.394465
8.448125,-19.275263,5.6948996
8.328436,-19.274586,13.786865
8.319881,-19.274244,1.0394388
8.118955,-19.273645,2.1415498
8.352034,-19.273489,1.957787
8.406908,-19.272614,14.854699
8.1234865,-19.272469,28.785532
8.2725525,-19.272818,0.6390105
8.455302,-19.272701,0.4833242
8.191562,-19.271873,0.80971664
8.380129,-19.271313,6.8020864
8.535845,-19.270895,10.374139
8.343355,-19.271345,1.1472133
8.284192,-19.269365,170.30464
8.2095585,-19.270977,1.2164122
8.399482,-19.270498,1.3469946
8.193268,-19.270578,0.52124333
8.249207,-19.270157,1.5209858
8.385137,-19.270086,0.71857005
8.541322,-19.269613,1.2823102
8.492933,-19.268042,58.48895
8.519465,-19.26906,0.42249587
8.419874,-19.268625,5.3702087
8.520278,-19.268326,28.58007
8.519577,-19.268446,0.46771583
8.511872,-19.26782,8.094685
8.522599,-19.26824,39.573074
8.278345,-19.268278,1.0977758
8.440517,-19.268158,0.87481797
8.476005,-19.268044,1.2541084
8.528548,-19.266323,34.419285
8.347571,-19.26699,1.0341252
8.226119,-19.264168,65.36499
8.230274,-19.264914,2.798689
8.452866,-19.264507,0.5782586
8.467067,-19.263988,1.4102008
8.438631,-19.263615,0.8055766
8.374081,-19.263527,1.5119566
8.394447,-19.261507,119.73982
8.233543,-19.261816,9.641666
8.133809,-19.259815,3.0171351
8.31465,-19.258974,1.4746214
8.353986,-19.258183,1.6733984
8.206919,-19.258177,2.8101752
8.142431,-19.258148,1.4409335
8.148968,-19.257557,6.159321
8.2925625,-19.257215,1.4441853
8.158034,-19.256842,5.679657
8.353983,-19.25458,131.77026
8.441649,-19.256105,1.5061703
8.233169,-19.256075,1.6841096
8.417172,-19.256012,0.84172064
8.469333,-19.255411,6.0481677
8.534087,-19.255474,1.0335096
8.30024,-19.25385,1.1476798
8.396148,-19.253431,0.69423497
8.165165,-19.252975,3.1501067
8.239513,-19.253267,0.60718226
8.542139,-19.252676,1.8690559
8.324849,-19.25309,0.8918177
8.387654,-19.252783,1.1754647
8.245372,-19.252207,49.089104
8.4102545,-19.25078,43.46272
8.396779,-19.250942,5.469523
8.203088,-19.250904,0.4951748
8.219507,-19.249746,2.5533
8.146704,-19.248735,35.986813
8.369719,-19.247961,1.462773
8.388027,-19.246412,47.34164
8.196605,-19.247608,0.37631974
8.289424,-19.246964,0.78900254
8.354808,-19.246302,1.1103728
8.24733,-19.245474,1.987936
8.271809,-19.24503,3.4126735
8.265324,-19.24504,0.9889669
8.254877,-19.244055,3.9914374
8.393758,-19.243734,5.9768934
8.386399,-19.243643,0.9154162
8.520245,-19.241184,92.971016
8.219704,-19.241474,0.41469455
8.316544,-19.239145,3.1787548
8.403196,-19.239311,0.67919993
8.20687,-19.238873,4.0323334
8.484502,-19.237907,22.013794
8.273768,-19.23363,21.492517
8.217988,-19.237968,0.6061789
8.338001,-19.23619,16.386755
8.323787,-19.236788,0.8177047
8.271489,-19.235764,1.9177938
8.26935,-19.234787,21.08428
8.539938,-19.234627,7.1205277
8.302073,-19.235306,0.37055838
8.296721,-19.23358,217.01233
8.278225,-19.233665,38.66466
8.262874,-19.23445,0.908215
8.357574,-19.233585,1.0533422
8.286848,-19.2335,0.7109231
8.524395,-19.23235,34.71393
8.264379,-19.232779,1.7248094
8.394765,-19.23161,9.597307
8.526219,-19.23116,1.3771757
8.435539,-19.231436,0.68652594
8.329762,-19.230997,1.4884095
8.357386,-19.228935,124.58414
8.285592,-19.229237,2.9751263
8.345997,-19.228848,14.127725
8.336555,-19.228472,0.39058578
8.31177,-19.227907,7.663714
8.524967,-19.228142,0.39923602
8.462855,-19.227688,1.7202756
8.515649,-19.227427,3.0364034
8.267339,-19.2271,1.5216686
8.238593,-19.22524,30.117907
8.386073,-19.225887,0.6059815
8.548936,-19.22344,94.82722
8.371795,-19.223701,47.616108
8.407855,-19.224213,4.7600274
8.332219,-19.22438,0.6363549
8.370603,-19.224249,0.82085484
8.509165,-19.223545,0.88670784
8.416224,-19.22233,17.76796
8.542143,-19.220705,155.44975
8.34732,-19.221664,1.2593988
8.485254,-19.220728,3.4071336
8.548751,-19.219889,18.835836
8.546297,-19.220528,4.6045575
8.293896,-19.220627,10.693934
8.406471,-19.219656,20.603352
8.208188,-19.218016,10.345759
8.333599,-19.217531,2.0279562
8.2637615,-19.216833,3.608748
8.33744,-19.216085,8.744123
8.467385,-19.216175,0.5425293
8.470343,-19.215311,20.683437
8.498156,-19.213884,35.045967
8.442847,-19.21468,1.1988589
8.335932,-19.21424,2.45462
8.468831,-19.213451,9.113501
8.494254,-19.212543,5.9775352
8.3918705,-19.211153,12.602784
8.463288,-19.211422,7.435835
8.394202,-19.211355,0.40494034
8.315546,-19.211136,1.6364017
8.326049,-19.211126,0.7890841
8.482365,-19.210854,0.7100279
8.4509,-19.208467,19.74563
8.44423,-19.209179,0.44369048
8.533835,-19.208286,14.770939
8.55096,-19.208296,1.2563232
8.277967,-19.207912,37.720787
8.356697,-19.207943,9.336082
8.504701,-19.207361,3.307505
8.501679,-19.207443,1.4179764
8.466504,-19.20695,4.5534205
8.281438,-19.206188,1.7337571
8.547812,-19.205471,0.57224905
8.49507,-19.204931,2.8188357
8.359909,-19.203672,0.42220673
8.385272,-19.20274,1.5011162
8.353425,-19.201618,5.0593934
8.501552,-19.20078,5.0789633
8.524336,-19.20109,0.8445047
8.401059,-19.200964,1.038348
8.258406,-19.200623,3.9969819
8.422518,-19.1999,20.529465
8.327438,-19.200268,2.8301213
8.264828,-19.200485,0.6042655
8.459394,-19.2,2.4037611
8.375576,-19.198261,216.47777
8.537673,-19.198832,58.78061
8.3130245,-19.19885,0.67113674
8.302397,-19.198074,1.1844219
8.434224,-19.197157,36.12005
8.543088,-19.197195,0.5022353
8.446873,-19.196304,37.36107
8.433978,-19.196419,0.9874868
8.353114,-19.196482,0.8162854
8.370293,-19.196386,1.1791265
8.553974,-19.196133,0.9204778
8.394145,-19.196009,0.7330302
8.520997,-19.195536,1.1695536
8.2623625,-19.195238,6.024271
8.327185,-19.193897,33.259235
8.315671,-19.192873,12.250377
8.499856,-19.192375,2.2122262
8.475315,-19.191223,11.913636
8.299562,-19.190512,105.34708
8.4003105,-19.191105,5.0317187
8.351602,-19.190884,5.1650453
8.500672,-19.189854,6.488322
8.554223,-19.1885,0.8478612
8.449706,-19.18808,3.2058315
8.383949,-19.188198,1.1409769
8.3658905,-19.188032,0.7809983
8.37772,-19.18739,0.7758702
8.462355,-19.186367,4.1931696
8.476071,-19.184826,80.815384
8.490483,-19.185505,1.5194417
8.501493,-19.18523,1.5100275
8.457825,-19.185286,0.79140675
8.364312,-19.184723,1.2133874
8.476949,-19.18396,2.3582492
8.514325,-19.18339,3.2202446
8.31567,-19.183256,18.841097
8.467196,-19.18064,18.775103
8.340723,-19.180887,4.572532
8.299111,-19.180109,1.9959679
8.337067,-19.179798,8.172577
8.37338,-19.179647,1.131853
8.472801,-19.178875,6.8739233
8.3602295,-19.178919,0.576628
8.465753,-19.17774,5.455009
8.441283,-19.1774,0.77518
8.384327,-19.17653,9.800147
8.345938,-19.175907,42.41656
8.340905,-19.17592,31.721937
8.493057,-19.175621,0.97528666
8.446313,-19.175209,1.1647648
8.48098,-19.174461,2.6840618
8.408303,-19.173588,0.7370518
8.455244,-19.17217,3.315931
8.407542,-19.171154,66.23927
8.47337,-19.170298,2.4702253
8.495517,-19.169605,33.788162
8.334483,-19.169394,3.3267522
8.340527,-19.168522,5.6756706
8.35702,-19.16876,1.0331078
8.530753,-19.166536,105.49409
8.403901,-19.167688,0.4400361
8.379801,-19.167454,0.8354836
8.355515,-19.166622,0.69902325
8.350219,-19.16567,4.795997
8.539186,-19.164572,20.06777
8.529557,-19.164593,6.440602
8.479727,-19.164017,0.40302992
8.346821,-19.162569,3.3523104
8.542269,-19.157694,2.6740878
8.549697,-19.155636,63.321354
8.552659,-19.155626,2.5927515
8.531319,-19.15512,11.908345
8.549448,-19.154766,10.65424
8.501054,-19.152239,129.81427
8.437626,-19.152607,1.0110164
8.35909,-19.15158,7.736265
8.414407,-19.150225,33.055077
8.431149,-19.148527,83.075615
8.476899,-19.144876,123.54154
8.429192,-19.146776,12.149095
8.367897,-19.142693,6.842221
8.545551,-19.142736,1.147152
8.542401,-19.141094,1.5265515
8.409875,-19.141136,1.1591383
8.541022,-19.140804,1.3303404
8.550015,-19.140291,0.8783117
8.430887,-19.139177,1.0430266
8.495577,-19.138187,1.6777021
8.534136,-19.13658,98.84647
8.524339,-19.136957,16.827623
8.516604,-19.136353,1.8170775
8.547433,-19.134377,13.964968
8.529179,-19.134058,0.40320858
8.492119,-19.133434,4.3336196
8.55335,-19.13296,2.1500092
8.496148,-19.132637,3.912842
8.545158,-19.13133,5.8904843
8.44524,-19.12992,6.0662665
8.435427,-19.128183,4.025068
8.489143,-19.122053,17.818317
8.550078,-19.123089,52.512318
8.473057,-19.12119,208.64343
8.425358,-19.1219,23.937582
8.537997,-19.119823,7.5627007
8.51484,-19.11951,9.52515
8.43719,-19.119858,1.2203735
8.490739,-19.119755,2.0407658
8.501244,-19.118252,104.93514
8.492184,-19.116583,0.7234041
8.438694,-19.114834,226.84467
8.514651,-19.114557,76.983185
8.458199,-19.112946,2.5846877
8.448011,-19.112394,0.37173682
8.521136,-19.111277,8.003633
8.54391,-19.11063,1.825829
8.487782,-19.110214,0.61624116
8.468017,-19.109413,22.480003
8.464434,-19.107508,9.620483
8.478023,-19.104118,0.46500543
8.470475,-19.102957,4.244926
8.503714,-19.102922,1.0861086
8.475759,-19.100004,0.55549884
8.495582,-19.09527,3.1118343
8.553098,-19.094397,1.0638804
8.492309,-19.09439,0.7686721
8.52705,-19.09293,3.1382928
8.525835,-19.091526,0.67224133
8.505717,-19.089746,11.200666
8.546805,-19.084858,89.15989
8.522831,-19.084963,2.6487634
8.533909,-19.084578,9.490426
8.542782,-19.083776,0.59638333
8.497723,-19.083546,1.5647304
8.509999,-19.08216,11.482615
8.523588,-19.07287,17.612118
8.550892,-19.072016,1.118767
8.533657,-19.069326,14.221107
8.551974,-19.067842,2.273314
9.709264,-20.919765,2.7954574
9.732118,-20.918488,3.098495
9.806366,-20.918291,5.234454
9.81848,-20.917982,3.6637712
9.750668,-20.917936,0.37771422
9.958496,-20.91774,0.87635326
9.714332,-20.916512,20.944437
9.865702,-20.915222,39.582367
9.724661,-20.915295,1.8912802
9.963914,-20.915245,0.9754584
9.724212,-20.914598,0.6994075
9.825557,-20.914276,2.7319791
9.812675,-20.91363,3.4075198
9.9305105,-20.913773,0.6468731
9.714974,-20.913046,6.488228
9.756655,-20.91231,23.932648
9.832051,-20.911776,3.9617767
9.641871,-20.911474,1.1604416
9.784022,-20.911058,1.0357088
9.872456,-20.910118,18.51371
9.727665,-20.908615,123.96226
9.642194,-20.909632,7.045481
9.812355,-20.909822,0.45318154
9.91739,-20.908855,20.952856
9.756338,-20.908567,1.7339377
9.896102,-20.90756,0.90847766
9.6331415,-20.90683,3.351955
9.824855,-20.90675,4.4773026
9.727719,-20.90616,13.322455
9.877555,-20.905863,34.56545
9.772398,-20.906301,1.3104093
9.687116,-20.90565,3.957378
9.883036,-20.904121,98.946846
9.827463,-20.903328,159.1063
9.820266,-20.904625,0.80966717
9.761752,-20.903366,2.815463
9.90853,-20.902662,1.3301241
9.939252,-20.902374,5.946838
9.632633,-20.901999,2.4491513
9.735688,-20.901138,0.4322625
9.791647,-20.900448,1.4806948
9.781577,-20.9004,1.3569844
9.695275,-20.899794,3.5250564
9.891194,-20.895401,44.45009
9.949064,-20.894665,133.51643
9.675908,-20.89558,0.92819434
9.8790245,-20.89434,33.36342
9.916113,-20.894033,6.7263064
9.877939,-20.89413,0.45968547
9.654554,-20.89371,1.5650332
9.844415,-20.892906,9.07652
9.736199,-20.89187,1.6411618
9.910764,-20.890316,1.2883172
9.939507,-20.890196,1.3921837
9.639579,-20.889141,41.496223
9.907003,-20.88986,3.6629667
9.788906,-20.888376,8.817007
9.782916,-20.888672,1.0239425
9.6942,-20.88827,5.133506
9.695599,-20.887825,17.795649
9.639515,-20.886642,6.382231
9.909553,-20.886524,14.552087
9.800064,-20.886557,0.36996168
9.885906,-20.884375,177.51253
9.670876,-20.884827,37.211258
9.940844,-20.884266,22.24499
9.730651,-20.883276,79.654045
9.641683,-20.88334,1.1496439
9.655386,-20.8829,15.846766
9.800765,-20.883533,0.8306533
9.766408,-20.883095,4.637426
9.854166,-20.88171,160.88211
9.885457,-20.882284,6.871121
9.670048,-20.88186,11.881696
9.726513,-20.881664,2.7912369
9.860223,-20.881739,0.43705323
9.872905,-20.87961,1.9747059
9.805036,-20.879461,3.0279398
9.692031,-20.878801,6.1674447
9.860408,-20.879293,0.5068259
9.743402,-20.877117,122.92204
9.945243,-20.877506,3.0888822
9.926886,-20.877058,2.6046557
9.761054,-20.876799,4.2958827
9.832756,-20.876684,0.8986998
9.679223,-20.87673,0.3694401
9.640985,-20.875973,3.2821329
9.884503,-20.876467,0.3765347
9.721925,-20.874033,14.029175
9.851558,-20.874443,2.1334038
9.905218,-20.872692,30.799093
9.664758,-20.872816,1.246168
9.861306,-20.872099,6.641104
9.647039,-20.872202,1.3055722
9.890303,-20.870708,65.40035
9.88897,-20.871212,5.1694255
9.810835,-20.871264,1.2836041
9.687681,-20.870928,3.5012982
9.80541,-20.870535,29.20772
9.809109,-20.870811,4.6997375
9.785213,-20.870726,0.43790486
9.857035,-20.870314,2.6998527
9.67151,-20.870174,4.713104
9.646026,-20.870392,0.59566325
9.79452,-20.869406,0.8450896
9.669538,-20.868189,6.0829163
9.940975,-20.868196,0.69040334
9.657554,-20.867266,10.078203
9.806112,-20.867077,31.424986
9.858694,-20.867256,3.5444183
9.678969,-20.86702,1.6166154
9.785209,-20.867174,1.3365762
9.708926,-20.866726,0.9293955
9.641242,-20.866447,0.5977075
9.881188,-20.866156,0.8449956
9.895088,-20.865637,7.9385414
9.834984,-20.864044,164.75047
9.689166,-20.865196,7.0991755
9.737414,-20.864641,5.565121
9.788142,-20.865004,0.95345914
9.727849,-20.86448,3.8986778
9.922924,-20.863491,1.1207405
9.73187,-20.862095,1.8370638
9.702295,-20.86168,3.816867
9.76979,-20.861565,1.4169589
9.83951,-20.861086,19.194933
9.883612,-20.860605,0.6056937
9.883041,-20.860226,0.89886594
9.841232,-20.85942,17.002825
9.725687,-20.859747,1.074398
9.810702,-20.859062,19.054789
9.722819,-20.858921,2.0716784
9.925235,-20.85917,0.7929934
9.675083,-20.858644,0.9798241
9.922048,-20.857786,2.951072
9.717118,-20.85683,0.5205434
9.717086,-20.85653,0.552799
9.689356,-20.85534,88.40291
9.661509,-20.856237,1.0525656
9.754109,-20.85608,0.42959535
9.763353,-20.855835,0.7164361
9.932943,-20.855637,1.366317
9.770297,-20.853611,115.77372
9.758761,-20.853733,60.708046
9.684133,-20.853271,112.03525
9.918029,-20.853516,26.14542
9.820137,-20.853104,26.921852
9.83218,-20.852709,11.908308
9.839833,-20.85253,4.963146
9.872142,-20.851711,8.734106
9.738752,-20.852058,0.55760825
9.642513,-20.85089,1.8003104
9.91185,-20.850935,1.0875223
9.881383,-20.850555,5.421418
9.836003,-20.850548,0.7310774
9.924721,-20.850199,3.8091512
9.655838,-20.84994,3.2141912
9.808475,-20.850412,0.63029903
9.796873,-20.848299,87.02134
9.714914,-20.849056,1.1565819
9.925547,-20.847294,9.032079
9.8794775,-20.84616,1.1909975
9.927146,-20.84586,1.6386743
9.748315,-20.845888,2.1003892
9.831033,-20.845133,7.469186
9.886675,-20.845495,0.43973774
9.749205,-20.842457,36.889576
9.892606,-20.841145,0.7539587
9.78662,-20.840996,0.4611458
9.854744,-20.839441,0.9765047
9.657428,-20.839012,0.6533716
9.695289,-20.837666,48.58642
9.8773,-20.83811,11.938261
9.760227,-20.837025,2.6342542
9.89152,-20.835869,6.091738
9.849965,-20.835518,14.568788
9.65921,-20.83466,4.4058256
9.76724,-20.834143,5.0431685
9.853089,-20.83324,5.285689
9.700446,-20.832682,8.399572
9.840852,-20.832434,0.48142225
9.866216,-20.831615,3.0476978
9.686238,-20.831135,25.398365
9.868319,-20.83085,0.47865304
9.69274,-20.829159,63.57794
9.918608,-20.828938,1.3302
9.755577,-20.828108,34.997078
9.887693,-20.826372,2.4566228
9.768008,-20.826412,1.4693705
9.746081,-20.824583,51.46938
9.686237,-20.824734,8.866094
9.642004,-20.823122,23.22784
9.837346,-20.823427,0.9029615
9.87775,-20.82244,0.94753116
9.690444,-20.820683,116.5845
9.912998,-20.821793,0.5043622
9.698983,-20.81989,48.938515
9.764307,-20.819735,48.99337
9.832757,-20.819918,0.6070828
9.8734865,-20.819653,0.95794713
9.802038,-20.818865,1.5188055
9.904395,-20.817072,144.66069
9.643156,-20.81749,0.749319
9.747676,-20.817102,5.062515
9.657294,-20.816858,11.341004
9.771892,-20.815706,18.586086
9.757358,-20.815891,3.8159273
9.731104,-20.814417,1.3350565
9.672599,-20.81365,10.234653
9.8072,-20.813725,7.251726
9.77661,-20.811605,91.41524
9.891392,-20.8117,24.692322
9.883297,-20.811838,4.4971304
9.65227,-20.811548,14.023107
9.867812,-20.81202,3.8375943
9.799489,-20.810883,0.72132593
9.680437,-20.810675,0.47706446
9.8144655,-20.81006,10.537284
9.778965,-20.809944,3.0159764
9.653865,-20.808788,0.6841851
9.777688,-20.808538,5.0366216
9.689041,-20.808485,3.5860133
9.797257,-20.806416,66.48289
9.846131,-20.806614,0.52977043
9.774443,-20.806063,2.782916
9.796174,-20.805843,3.5993211
9.775653,-20.804892,75.156586
9.684647,-20.804384,44.762074
9.74423,-20.803448,172.34177
9.900378,-20.804064,50.364098
9.874698,-20.804325,4.6082664
9.901912,-20.804031,6.0110683
9.875076,-20.804054,0.4388955
9.651505,-20.800957,4.647409
9.718426,-20.800928,1.3424954
9.730277,-20.80007,20.518982
9.782027,-20.798887,0.5485763
9.865391,-20.797512,3.3565056
9.695867,-20.79748,1.7762299
9.63334,-20.794933,38.201797
9.902734,-20.794662,20.051777
9.850666,-20.794292,0.7181701
9.884703,-20.793343,4.936842
9.891203,-20.793024,12.405122
9.710841,-20.79312,2.634176
9.803632,-20.792784,6.2109456
9.676295,-20.792692,0.5477185
9.640484,-20.791441,1.0415409
9.820009,-20.791395,0.75164795
9.740285,-20.790388,3.402813
9.8828535,-20.78998,19.87516
9.900378,-20.788782,5.5925727
9.631238,-20.785658,9.12587
9.742328,-20.786137,0.9058973
9.70294,-20.785278,0.9155942
9.874822,-20.784025,0.76309705
9.766222,-20.783144,12.31155
9.839259,-20.781912,146.7017
9.836139,-20.78287,2.1221986
9.88859,-20.781246,6.795247
9.760812,-20.781164,2.640879
9.641309,-20.779371,49.04016
9.699522,-20.779343,0.5831065
9.836902,-20.779186,3.2377796
9.829064,-20.779293,1.0171643
9.695547,-20.77908,0.4623807
9.747613,-20.778484,4.1247745
9.8455715,-20.777943,21.11207
9.873103,-20.777231,67.145775
9.646916,-20.776926,1.594176
9.664061,-20.775953,49.882107
9.7272835,-20.776358,7.7561755
9.855702,-20.775875,0.5596044
9.827277,-20.774212,6.6749067
9.76413,-20.772213,5.860441
9.82855,-20.773062,68.51794
9.799171,-20.773085,31.006735
9.858316,-20.773062,3.29348
9.65941,-20.771893,36.363148
9.765449,-20.770868,0.5258235
9.775983,-20.770771,0.4942325
9.846336,-20.770067,1.1990833
9.871127,-20.770117,0.8710296
9.766158,-20.769157,16.593445
9.736907,-20.76855,0.9036881
9.706446,-20.767717,23.450096
9.872208,-20.768497,0.6044699
9.65035,-20.764772,155.99258
9.884319,-20.767004,18.518951
9.854935,-20.767197,1.8771316
9.83825,-20.76259,221.89233
9.84442,-20.765806,17.733229
9.818865,-20.766146,0.6622253
9.769794,-20.76543,1.5506239
9.886033,-20.765375,0.9941238
9.772405,-20.764935,1.2454076
9.798984,-20.764696,1.2070318
9.741367,-20.76437,2.9519365
9.799876,-20.764189,10.036402
9.860355,-20.763947,2.001602
9.788406,-20.76389,2.1245675
9.683121,-20.763222,3.8858283
9.774958,-20.762304,2.231704
9.690707,-20.7626,0.6229776
9.691401,-20.76247,0.45245853
9.6953535,-20.761581,16.796593
9.862905,-20.759766,4.956986
9.651763,-20.759104,13.860168
9.744363,-20.758568,6.3007774
9.658512,-20.758718,0.6634302
9.828234,-20.757696,0.70065945
9.800445,-20.756025,58.46569
9.759026,-20.756296,4.067361
9.796371,-20.75618,0.48014984
9.67662,-20.755901,0.8494535
9.776171,-20.75408,2.5744178
9.783433,-20.752691,103.35817
9.722377,-20.753422,0.78714067
9.729577,-20.751434,1.5467904
9.802936,-20.751139,1.3094325
9.813962,-20.7498,5.338192
9.796881,-20.749737,4.3948593
9.779097,-20.748817,17.019976
9.8375435,-20.74863,5.516275
9.796245,-20.748798,0.5058054
9.644431,-20.74646,0.45347393
9.737608,-20.745739,1.8670737
9.795861,-20.744738,6.987023
9.779691,-20.744198,4.8234143
9.750229,-20.744074,0.88582575
9.812302,-20.743675,2.477434
9.736972,-20.742245,103.4826
9.873614,-20.74188,8.263647
9.787439,-20.74215,2.0928726
9.760743,-20.742044,2.0095334
9.6913395,-20.739992,38.92348
9.860103,-20.740273,26.405233
9.861824,-20.740675,4.0103955
9.839452,-20.737152,54.09876
9.716901,-20.736172,32.312824
9.76769,-20.734875,46.975246
9.668909,-20.733067,33.083694
9.763234,-20.733496,0.610499
9.7366,-20.733221,0.8779788
9.713008,-20.731865,29.882423
9.818039,-20.731058,12.287257
9.656355,-20.73106,2.2937768
9.807782,-20.7298,1.2766086
9.77585,-20.728569,1.775996
9.692998,-20.7276,6.7846775
9.76597,-20.727545,0.74083513
9.7137,-20.72582,1.6982193
9.76801,-20.72534,5.657318
9.791402,-20.724508,4.5822415
9.83302,-20.72448,2.1320584
9.826578,-20.723358,7.5241027
9.802619,-20.723303,0.91493475
9.678213,-20.722473,0.75203663
9.783945,-20.72157,3.4195168
9.861825,-20.721258,0.45231447
9.785345,-20.72033,7.625573
9.800197,-20.718473,2.4658928
9.856474,-20.717522,5.188833
9.818167,-20.717154,16.651802
9.807525,-20.716467,8.729875
9.788598,-20.71617,1.3627449
9.845506,-20.715748,1.8208201
9.6828,-20.715063,3.8758204
9.685541,-20.714828,5.321661
9.782348,-20.714846,1.7157218
9.64845,-20.712168,1.5127734
9.729452,-20.71163,0.5623781
9.641508,-20.71007,1.1227868
9.682039,-20.709768,5.1872296
9.828943,-20.71007,0.862426
9.77158,-20.70983,1.1196196
9.837099,-20.707869,28.474613
9.795097,-20.707003,88.36084
9.835634,-20.708054,6.7840505
9.73767,-20.70614,169.89879
9.811475,-20.70693,9.623894
9.660881,-20.70619,1.0930929
9.776997,-20.704258,130.89317
9.762977,-20.704805,27.314104
9.761002,-20.704395,3.6145968
9.814792,-20.703516,3.9883087
9.833083,-20.702873,12.235293
9.724286,-20.702112,1.1577328
9.724065,-20.702644,1.101778
9.832129,-20.70068,0.7069479
9.739717,-20.69908,2.648962
9.733215,-20.697237,24.597641
9.675089,-20.697271,5.5429373
9.794846,-20.697502,1.2585331
9.812051,-20.696417,54.081905
9.790766,-20.697206,5.257805
9.633028,-20.69674,1.114758
9.734809,-20.694857,11.28837
9.758326,-20.694418,33.874744
9.63507,-20.693714,2.7983053
9.644501,-20.693962,0.42147112
9.847172,-20.69287,3.72972
9.76489,-20.691692,27.344013
9.794019,-20.691559,11.481531
9.76642,-20.69148,0.71395105
9.812778,-20.690311,1.2350926
9.72531,-20.690342,3.7543516
9.751699,-20.69031,4.1542315
9.665942,-20.68998,0.64421755
9.78471,-20.68952,1.1697831
9.666226,-20.689375,0.44223168
9.721747,-20.689281,1.0860778
9.716585,-20.68909,2.5369697
9.666285,-20.688656,0.3815642
9.834549,-20.68805,0.83251965
9.671076,-20.687416,0.49484622
9.765849,-20.687498,0.46719927
9.774305,-20.6857,2.717236
9.679111,-20.685095,14.638167
9.720154,-20.684502,1.2318897
9.640167,-20.68272,183.4862
9.838119,-20.682613,9.867113
9.797459,-20.682695,1.3136673
9.667763,-20.6826,1.0141778
9.821167,-20.681553,1.2998297
9.669549,-20.680391,0.53325844
9.673372,-20.680029,1.3767794
9.66426,-20.679276,1.6513747
9.802113,-20.679518,0.82971865
9.753863,-20.676804,44.843822
9.717984,-20.6705,34.696594
9.726779,-20.669949,12.055724
9.820022,-20.666313,0.63708216
9.738761,-20.665821,0.8655561
9.671525,-20.665445,3.257596
9.806256,-20.665909,0.49295175
9.714226,-20.664434,0.6737798
9.7297125,-20.66092,35.856033
9.786944,-20.658957,56.635483
9.728056,-20.657993,12.858335
9.829262,-20.65725,1.9529957
