,IDX,SOURCE,DITHER,RA,DEC,VEL,ABMAG,THETA,MAG_AUTO,A_IMAGE,B_IMAGE,THETA_IMAGE,ERRA_IMAGE,ERRB_IMAGE,MAGERR_AUTO,ERRA_WORLD,ERRB_WORLD,ERRTHETA_WORLD,CLASS_STAR
78,2400,600,1,7.97386207082,-21.6211939874,0.0123654577935,21.5810227801,335.996096261,21.9977779388,1.56649589539,1.35888755322,83.1109390259,0.0168485064059,0.0133560048416,0.00642915349454,4.68295922929E-07,3.66674640873E-07,-55.5306816101,0.999837875366
79,2402,600,3,7.97386314435,-21.6211971931,0.0123654577935,21.5810227801,335.996096261,22.0015182495,1.54099905491,1.38221693039,-69.4863891602,0.0166079532355,0.0138620361686,0.00613799551502,4.48065605951E-07,3.96693280891E-07,71.5356063843,0.987798810005
80,2320,580,1,8.09011999552,-21.3984612472,0.0123897237521,23.4727462204,113.554600316,23.8410968781,1.36620151997,1.25295424461,73.7027359009,0.0505510643125,0.0451926589012,0.039420388639,1.39452288295E-06,1.25456813294E-06,-45.0215301514,0.921235799789
81,2321,580,2,8.0901221492,-21.3984593233,0.0123897237521,23.4727462204,113.554600316,23.7483520508,1.46662521362,1.21112799644,84.7145233154,0.0530092716217,0.0397095419466,0.0390595570207,1.47419120822E-06,1.08809797439E-06,-59.095500946,0.998718380928
82,2323,580,4,8.09011619148,-21.3984640083,0.0123897237521,23.4727462204,113.554600316,23.6977653503,1.48865544796,1.22263169289,-89.8146209717,0.0571070611477,0.0420429930091,0.0406459420919,1.58567286235E-06,1.15505599751E-06,-61.6115150452,0.901932835579
83,3744,936,1,8.29804513881,-21.478109898,0.0125064655746,22.9533318216,199.226360847,23.3279418945,1.43108928204,1.26130461693,-73.4936828613,0.0381190478802,0.0306613557041,0.0240839123726,1.033866738E-06,8.73258727552E-07,-80.7030029297,0.967518150806
84,3745,936,2,8.29804496497,-21.478107864,0.0125064655746,22.9533318216,199.226360847,23.2473945618,1.50924909115,1.30266368389,82.2781448364,0.0390945747495,0.0310614481568,0.0249025560915,1.08645713226E-06,8.53000869938E-07,-58.5692481995,0.937449812889
85,3746,936,3,8.29804666448,-21.4781131233,0.0125064655746,22.9533318216,199.226360847,23.3002929688,1.41134774685,1.28520798683,-73.1873703003,0.0365633815527,0.0329406447709,0.0265982877463,9.96426706479E-07,9.27693406538E-07,87.2618865967,0.950995743275
86,3747,936,4,8.29804618326,-21.4781096129,0.0125064655746,22.9533318216,199.226360847,23.2649269104,1.39612460136,1.35627150536,-69.1058731079,0.0344509296119,0.0329320430756,0.0265477411449,9.53097753609E-07,9.10956657663E-07,40.6698684692,0.906738638878
87,2685,671,2,8.29241858082,-21.6832536126,0.0128676406151,25.0920017918,274.504073957,25.1418418884,0.975846171379,0.931422054768,-68.5263824463,0.0974402502179,0.0950009301305,0.135583013296,2.69558267973E-06,2.62797357209E-06,-64.4564743042,0.833726108074
88,2686,671,3,8.29241532241,-21.6832610981,0.0128676406151,25.0920017918,274.504073957,25.2415561676,0.966263353825,0.81203520298,-88.6940536499,0.109158113599,0.0909725949168,0.141429677606,3.01935847347E-06,2.51694723374E-06,-64.7581329346,0.891847729683
89,2687,671,4,8.29240600295,-21.6832692498,0.0128676406151,25.0920017918,274.504073957,25.0767383575,1.02663421631,0.924806892872,-81.2207260132,0.115836247802,0.101866170764,0.140790581703,3.17423700835E-06,2.85183864435E-06,-76.2958831787,0.913224637508
90,1956,489,1,8.2922194775,-21.2940387884,0.0132768394196,24.5913723696,135.330302777,24.8382110596,1.17661178112,0.913528740406,67.7385559082,0.0977669209242,0.0703076794744,0.105416551232,2.70621308118E-06,1.9427038751E-06,-49.5132446289,0.996399700642
91,1957,489,2,8.29221450481,-21.2940406845,0.0132768394196,24.5913723696,135.330302777,24.5835876465,1.1689479351,0.98359054327,88.3972473145,0.0842751115561,0.0666202679276,0.0861414596438,2.33146897699E-06,1.84282464488E-06,-64.6199417114,0.99559211731
92,1958,489,3,8.29221694281,-21.2940366934,0.0132768394196,24.5913723696,135.330302777,24.5661239624,1.20244574547,1.02289664745,-81.5800476074,0.087739944458,0.0736133977771,0.0852305367589,2.41256248046E-06,2.05375226869E-06,-70.4653396606,0.881277740002
93,1959,489,4,8.29221032495,-21.2940419816,0.0132768394196,24.5913723696,135.330302777,24.7270908356,1.11888206005,0.95319467783,85.1901321411,0.0791665390134,0.0644104480743,0.0890914574265,2.19003300117E-06,1.78184097877E-06,-64.667137146,0.96185362339
94,324,81,1,8.14675887251,-21.3885517859,0.0133117933804,25.1747909738,163.16615996,24.665063858,1.16064584255,0.890064477921,-51.4880371094,0.114390157163,0.0848474577069,0.111564069986,3.04740683532E-06,2.49731715485E-06,71.483215332,0.9151648283
95,325,81,2,8.14674215628,-21.388544909,0.0133117933804,25.1747909738,163.16615996,25.4484043121,1.05664408207,0.845668911934,-63.0717048645,0.116871625185,0.0913437232375,0.146774888039,3.14071371577E-06,2.64089703705E-06,-88.6281509399,0.958898663521
96,327,81,4,8.14675664873,-21.3885489213,0.0133117933804,25.1747909738,163.16615996,25.1638221741,0.973101377487,0.788461923599,57.9212493896,0.111578144133,0.0899696871638,0.13834734261,3.05312482851E-06,2.52996483141E-06,-40.4138717651,0.966114759445
97,801,200,2,8.29668388931,-21.6672458515,0.0134797280332,24.7374568223,330.818864618,24.9503936768,1.10684025288,0.985999882221,-65.1123275757,0.0840715914965,0.0733972340822,0.096064299345,2.27951613851E-06,2.08213077713E-06,81.9591140747,0.629832744598
98,802,200,3,8.29668140672,-21.6672452692,0.0134797280332,24.7374568223,330.818864618,24.6701946259,1.14453303814,1.10157334805,-61.4034347534,0.082578368485,0.082164272666,0.100983537734,2.28337853514E-06,2.27394184549E-06,-36.7101821899,0.322544366121
99,803,200,4,8.29668746502,-21.6672491624,0.0134797280332,24.7374568223,330.818864618,25.4076728821,1.05160439014,0.851902067661,81.892829895,0.0944197773933,0.0718242004514,0.0654995515943,2.62596563516E-06,1.96829978449E-06,-58.0811233521,0.923469007015
100,2561,640,2,8.11797387779,-21.3987846882,0.0137544885545,23.4597378823,244.461616694,23.7929134369,1.36004912853,1.24943697453,-68.2539749146,0.0468156039715,0.0423103645444,0.0354369208217,1.27698149299E-06,1.1902117194E-06,89.1036987305,0.842600703239
101,2563,640,4,8.11797107765,-21.3987877331,0.0137544885545,23.4597378823,244.461616694,23.7346725464,1.39973413944,1.23469161987,-71.3094558716,0.0485389046371,0.0422794185579,0.0420514047146,1.31682384108E-06,1.19875414839E-06,86.1657791138,0.849439263344
102,2088,522,1,8.31219926946,-21.6344570059,0.0139705645775,25.2955388376,335.297255602,25.0933208466,1.06101036072,0.945756971836,34.8268127441,0.128576353192,0.111624822021,0.150229275227,3.49869173988E-06,3.15370334647E-06,-28.6577472687,0.376378327608
103,2090,522,3,8.31220248156,-21.6344597505,0.0139705645775,25.2955388376,335.297255602,25.2128295898,1.03843724728,0.849456548691,-68.4391860962,0.111578539014,0.0868640840054,0.141314908862,2.99703447126E-06,2.51380697591E-06,-88.6002349854,0.856747031212
104,2091,522,4,8.31221721962,-21.634458366,0.0139705645775,25.2955388376,335.297255602,25.4273853302,0.807396233082,0.651145398617,-54.5908584595,0.1186350137,0.0931107923388,0.157605141401,3.20256049235E-06,2.67365612672E-06,59.7267837524,0.900292336941
105,1737,434,2,8.19699150497,-21.5601264542,0.01403779613,25.5982474479,357.885533357,25.8372993469,0.719443738461,0.647938370705,-78.1044998169,0.121938437223,0.112448222935,0.196313083172,3.37295728059E-06,3.11107896778E-06,-64.8932266235,0.886422097683
106,1738,434,3,8.19700441253,-21.5601268083,0.01403779613,25.5982474479,357.885533357,25.5313510895,0.937607526779,0.702983856201,89.1038360596,0.147820323706,0.10838509351,0.158341288567,4.09022504755E-06,2.99699854622E-06,-64.523223877,0.21476662159
107,1739,434,4,8.19699120471,-21.5601335919,0.01403779613,25.5982474479,357.885533357,24.9997348785,1.1151497364,0.864707827568,-70.8802642822,0.166706055403,0.125727683306,0.155231386423,4.50001471108E-06,3.62139894605E-06,-80.9747161865,0.259006083012
108,2752,688,1,8.24006514846,-21.6606971107,0.0142055902697,23.3930942933,87.3244784017,23.7425937653,1.38133132458,1.1841892004,85.8806228638,0.0446877777576,0.0370759889483,0.0335994921625,1.23770189475E-06,1.02386661638E-06,-63.3321037292,0.88779181242
109,2754,688,3,8.24006496759,-21.660697619,0.0142055902697,23.3930942933,87.3244784017,23.6847190857,1.35525667667,1.1941652298,-85.324836731,0.0424399897456,0.0358068086207,0.0358214229345,1.16610033274E-06,9.99859707917E-07,-71.2987442017,0.999528944492
110,2755,688,4,8.2400659955,-21.6606977547,0.0142055902697,23.3930942933,87.3244784017,23.7014789581,1.38820767403,1.23159337044,-61.597328186,0.0476599521935,0.0397065356374,0.0363764762878,1.28531223709E-06,1.13698138193E-06,84.4030075073,0.967355966568
111,3088,772,1,8.1831939707,-21.4492005866,0.0144916941157,24.702887408,306.025713844,24.7557106018,1.09681367874,1.04754793644,63.9483680725,0.0948645696044,0.0907928794622,0.117239430547,2.62245794147E-06,2.51362939707E-06,-46.5455665588,0.916572034359
112,3089,772,2,8.1831808629,-21.4491964433,0.0144916941157,24.702887408,306.025713844,24.8588581085,1.0312204361,0.947893857956,7.5818901062,0.0829769223928,0.0711923390627,0.104406423867,2.26813199333E-06,2.00087038138E-06,12.5648498535,0.971927046776
113,3090,772,3,8.18319094784,-21.449200886,0.0144916941157,24.702887408,306.025713844,24.4438037872,1.23520565033,0.954471766949,-49.7694625854,0.105185478926,0.0807396844029,0.0983303263783,2.82470091406E-06,2.340308356E-06,63.5455436707,0.86656576395
114,3091,772,4,8.18318724176,-21.4491998101,0.0144916941157,24.702887408,306.025713844,24.5789890289,1.14246666431,1.04659545422,-88.5502471924,0.0909320637584,0.0813719928265,0.104594245553,2.51244955507E-06,2.25449389291E-06,-66.589302063,0.332859069109
115,2192,548,1,7.93509652485,-21.5016523007,0.0146648099521,22.6467546186,183.267924029,22.9993209839,1.46537339687,1.32473361492,-82.2128829956,0.0309240091592,0.0267211738974,0.019379908219,8.52184825817E-07,7.42991232983E-07,-69.2029418945,0.955609023571
116,2194,548,3,7.93509055442,-21.5016499403,0.0146648099521,22.6467546186,183.267924029,23.0108985901,1.52462184429,1.30284941196,85.876739502,0.0306005273014,0.0262564644217,0.0188096370548,8.4947311052E-07,7.22894242244E-07,-56.7104606628,0.974895775318
117,2195,548,4,7.93508864207,-21.501652822,0.0146648099521,22.6467546186,183.267924029,22.9613399506,1.51290738583,1.4105848074,-84.4615325928,0.0312939323485,0.0303551685065,0.0182978361845,8.62585523009E-07,8.4293327518E-07,59.2845649719,0.999404132366
118,2968,742,1,8.3497994247,-21.3321744028,0.0147083991018,24.6880298491,152.349642617,24.6307125092,1.2054182291,0.952612817287,79.822013855,0.0864437445998,0.0671141967177,0.09636695683,2.40365352511E-06,1.84065527264E-06,-56.1170425415,0.218833312392
119,2969,742,2,8.34978989416,-21.3321762084,0.0147083991018,24.6880298491,152.349642617,24.8318004608,1.15304625034,1.01121902466,-65.7629394531,0.0890024676919,0.0757013261318,0.113279864192,2.4121138722E-06,2.15159229811E-06,-88.6231842041,0.760220646858
120,2970,742,3,8.34979156746,-21.33217134,0.0147083991018,24.6880298491,152.349642617,24.6976795197,1.11121809483,0.996031880379,70.0140838623,0.0841716229916,0.0755128413439,0.100135706365,2.31846979659E-06,2.10007351598E-06,-42.8473167419,0.976368963718
121,2971,742,4,8.34979457139,-21.3321729166,0.0147083991018,24.6880298491,152.349642617,24.4524059296,1.09622478485,1.09541201591,76.9589614868,0.0783901661634,0.0780987218022,0.0906706601381,2.16809849007E-06,2.16094804273E-06,-72.7341690063,0.929876327515
122,1964,491,1,7.98168325803,-21.5912115819,0.0149768072627,20.2359799054,313.982738451,20.6611366272,1.70335519314,1.56742739677,-85.1942443848,0.00882787071168,0.00873235240579,0.00181558111217,2.44085782697E-07,2.416949485E-07,-42.3071479797,0.983391225338
123,1965,491,2,7.98168089064,-21.5912143188,0.0149768072627,20.2359799054,313.982738451,20.6607398987,1.71011602879,1.53426623344,89.4381027222,0.00921158865094,0.00804663076997,0.00183172500692,2.55623348266E-07,2.21681645485E-07,-56.7658920288,0.983077824116
124,1967,491,4,7.98168393155,-21.5912169194,0.0149768072627,20.2359799054,313.982738451,20.6519908905,1.76460933685,1.56792402267,85.4187164307,0.00980255100876,0.00848460756242,0.00189285317902,2.72038477078E-07,2.33709187114E-07,-55.5007362366,0.999734222889
125,172,43,1,8.31845215287,-21.5402837413,0.0151176390276,25.7755814182,88.0112527913,25.9802150726,0.743781745434,0.452917575836,16.5282840729,0.174345910549,0.100966669619,0.216946184635,4.64143704448E-06,3.08549715555E-06,9.07413196564,0.804933845997
126,173,43,2,8.31845348907,-21.5402774704,0.0151176390276,25.7755814182,88.0112527913,26.4552249908,0.50523775816,0.489783316851,-35.8132896423,0.136934325099,0.135625839233,0.198478609324,3.78808113055E-06,3.75191802959E-06,-64.7114181519,0.828499495983
127,174,43,3,8.3184528998,-21.5402865233,0.0151176390276,25.7755814182,88.0112527913,25.6293468475,0.60891866684,0.607867777348,82.597328186,0.143956825137,0.143822535872,0.18113578856,3.98207112084E-06,3.97892699766E-06,-75.4987869263,0.6769348979
128,175,43,4,8.31844482323,-21.5402746866,0.0151176390276,25.7755814182,88.0112527913,25.6292762756,1.07379555702,0.661655008793,81.7439422607,0.180137649179,0.108688205481,0.178193971515,5.01938166053E-06,2.94592177852E-06,-59.5360908508,0.791621625423
